0.047983,0.029682,0.048695,0.090905,0.094042,0.027979,0.044338,0.013441,0.044559,0.041107,0.005951,0.041531,0.034022,0.020998,0.039920
0.052944,0.022799,0.051229,0.055718,0.029968,0.055790,0.096549,0.096505,0.009434,0.087872,0.091252,0.025038,0.062520,0.080178,0.050200
0.052958,0.022741,0.051244,0.056007,0.030303,0.055947,0.096475,0.096372,0.010273,0.087877,0.091218,0.024815,0.062540,0.080156,0.050138
0.052993,0.022680,0.051290,0.056473,0.030906,0.056175,0.096361,0.096127,0.011787,0.087882,0.091154,0.024422,0.062575,0.080119,0.050037
0.053010,0.022696,0.051318,0.056585,0.031118,0.056205,0.096330,0.096056,0.012226,0.087885,0.091132,0.024298,0.062587,0.080106,0.050002
0.053030,0.022716,0.051348,0.056654,0.031276,0.056209,0.096311,0.096011,0.012516,0.087888,0.091119,0.024218,0.062597,0.080099,0.049976
0.053054,0.022758,0.051393,0.056631,0.031331,0.056164,0.096299,0.095979,0.012740,0.087896,0.091109,0.024139,0.062613,0.080087,0.049938
0.053066,0.022789,0.051417,0.056620,0.031361,0.056143,0.096293,0.095963,0.012838,0.087898,0.091105,0.024105,0.062617,0.080086,0.049930
0.053075,0.022860,0.051440,0.056573,0.031370,0.056092,0.096283,0.095938,0.012999,0.087906,0.091100,0.024049,0.062632,0.080077,0.049898
0.053079,0.022923,0.051452,0.056514,0.031341,0.056043,0.096276,0.095927,0.013049,0.087911,0.091100,0.024035,0.062635,0.080077,0.049893
0.053085,0.022994,0.051463,0.056424,0.031291,0.055974,0.096279,0.095943,0.012975,0.087914,0.091109,0.024066,0.062632,0.080085,0.049910
0.053093,0.023044,0.051473,0.056385,0.031331,0.055922,0.096277,0.095967,0.012801,0.087916,0.091119,0.024120,0.062629,0.080087,0.049919
0.053099,0.023074,0.051472,0.056332,0.031318,0.055874,0.096287,0.096009,0.012574,0.087918,0.091135,0.024206,0.062633,0.080084,0.049909
0.053099,0.023107,0.051468,0.056377,0.031493,0.055847,0.096306,0.096065,0.012247,0.087917,0.091158,0.024325,0.062636,0.080085,0.049904
0.053083,0.023102,0.051445,0.056494,0.031796,0.055837,0.096328,0.096132,0.011808,0.087906,0.091181,0.024488,0.062627,0.080092,0.049927
0.053074,0.023142,0.051426,0.056680,0.032276,0.055822,0.096360,0.096210,0.011322,0.087900,0.091209,0.024657,0.062634,0.080089,0.049913
0.053069,0.023163,0.051397,0.056946,0.032849,0.055837,0.096400,0.096296,0.010828,0.087896,0.091234,0.024809,0.062640,0.080084,0.049896
0.053065,0.023173,0.051363,0.057204,0.033353,0.055869,0.096441,0.096373,0.010385,0.087893,0.091253,0.024930,0.062651,0.080072,0.049865
