0.0495689800,0.0152495300,0.0471705700,0.0857613100,0.0845044600,0.0270592200,0.0442122400,0.0107552600,0.0454600200,0.0416256500,0.0085700650,0.0408859200,0.0338592600,0.0150994300,0.0368163600
0.0493702000,0.0163924800,0.0466239900,0.0858758500,0.0848669600,0.0263005000,0.0459191600,0.0111059300,0.0471631600,0.0416374500,0.0084117300,0.0409342900,0.0338083400,0.0153018800,0.0369131400
0.0497554200,0.0157325500,0.0472337700,0.0858724800,0.0848862700,0.0265850800,0.0452215400,0.0110404000,0.0464566600,0.0416794800,0.0082001670,0.0410240000,0.0338749400,0.0155752900,0.0370796600
0.0499971300,0.0153037400,0.0476207500,0.0858759600,0.0849010400,0.0267561900,0.0447374600,0.0110136500,0.0459635000,0.0417002200,0.0081076580,0.0410652300,0.0338835600,0.0157625100,0.0371528700
0.0502954500,0.0148735700,0.0480642400,0.0858878800,0.0849442800,0.0269522100,0.0443819600,0.0110411000,0.0455935800,0.0416778000,0.0080664180,0.0410522300,0.0338433200,0.0159019200,0.0371623500
0.0504418100,0.0146117600,0.0482912000,0.0858865300,0.0849487700,0.0270349100,0.0441492300,0.0110408600,0.0453538600,0.0416725500,0.0079520240,0.0410722800,0.0338000100,0.0159920700,0.0371662800
0.0504742900,0.0145298800,0.0483475000,0.0858823200,0.0849486600,0.0270373300,0.0440564500,0.0110398800,0.0452584800,0.0416745900,0.0078967850,0.0410863800,0.0337801100,0.0160187800,0.0371631500
0.0504953900,0.0144795300,0.0483823300,0.0858535800,0.0848903300,0.0272317400,0.0438265000,0.0110161100,0.0450255200,0.0416877000,0.0077742630,0.0411259300,0.0337479900,0.0159355800,0.0371108200
0.0505353300,0.0143969500,0.0484468800,0.0858602400,0.0849365700,0.0272336500,0.0436794500,0.0110278800,0.0448720000,0.0417122900,0.0076990550,0.0411662900,0.0337253900,0.0159632900,0.0371019700
0.0504615400,0.0144993400,0.0483395100,0.0858654900,0.0849615900,0.0272015300,0.0435929900,0.0109619100,0.0447943100,0.0417216300,0.0075885200,0.0411989900,0.0336942100,0.0159371300,0.0370733100
0.0503962900,0.0146325200,0.0482317800,0.0858786500,0.0850017300,0.0271174300,0.0435907200,0.0108843900,0.0448048300,0.0417659800,0.0074832280,0.0412648100,0.0337342800,0.0160142400,0.0371523700
0.0503644700,0.0147570300,0.0481621800,0.0859126400,0.0850904800,0.0269871800,0.0434833500,0.0108309700,0.0447029300,0.0417575000,0.0074299340,0.0412675600,0.0337736000,0.0160957600,0.0372287000
0.0503812500,0.0147930000,0.0481689800,0.0859301800,0.0851307100,0.0269331700,0.0434199000,0.0108244200,0.0446387400,0.0417271700,0.0074181720,0.0412401400,0.0337761300,0.0161366500,0.0372485000
0.0503454800,0.0149925000,0.0480762800,0.0859686700,0.0852210600,0.0267261300,0.0433565500,0.0107992000,0.0445774800,0.0417199000,0.0074352050,0.0412294900,0.0338092000,0.0161444300,0.0372780600
0.0503545000,0.0151484700,0.0480447400,0.0860103700,0.0853356700,0.0265238500,0.0432814700,0.0108045500,0.0444996600,0.0416718900,0.0075036710,0.0411678900,0.0338080800,0.0161513700,0.0372706300
0.0503581800,0.0152950500,0.0480137400,0.0860475400,0.0854314400,0.0263860200,0.0433424700,0.0107843100,0.0445654500,0.0416572900,0.0075507420,0.0411436100,0.0337898000,0.0161130500,0.0372351500
0.0505061400,0.0153044000,0.0481842200,0.0860925000,0.0855379500,0.0262640600,0.0434999900,0.0108196100,0.0447218600,0.0415021100,0.0076180310,0.0409765900,0.0338280900,0.0160859600,0.0372350200
0.0505467300,0.0153085200,0.0482318400,0.0861073700,0.0855751700,0.0261869100,0.0435975100,0.0108457100,0.0448180100,0.0414575100,0.0076664390,0.0409222900,0.0338350000,0.0160646900,0.0372268300
0.0506588000,0.0153946900,0.0483523200,0.0861610000,0.0856982500,0.0260014100,0.0437887300,0.0108829400,0.0450086200,0.0413154700,0.0076895080,0.0407775100,0.0338757300,0.0160366600,0.0372270000
0.0507312600,0.0154274400,0.0484381900,0.0861969000,0.0857734400,0.0259231600,0.0440057900,0.0109094400,0.0452277200,0.0412468700,0.0076568030,0.0407170200,0.0339424400,0.0160646700,0.0372767300
0.0508214900,0.0155012200,0.0485371600,0.0862265200,0.0858266000,0.0258430200,0.0441878700,0.0109333100,0.0454110800,0.0411857900,0.0076446990,0.0406595800,0.0339825300,0.0160630200,0.0372931900
0.0509751600,0.0154587200,0.0487350500,0.0862561700,0.0859015200,0.0257623500,0.0444049200,0.0109610600,0.0456298400,0.0412032300,0.0075740450,0.0406920200,0.0340569200,0.0161005600,0.0373608800
0.0511077200,0.0154774200,0.0488961100,0.0862982200,0.0860086400,0.0256053700,0.0445299100,0.0109945000,0.0457532000,0.0411685200,0.0075223300,0.0406689800,0.0341052000,0.0161100200,0.0374036800
0.0510989700,0.0155422700,0.0488717300,0.0863104800,0.0860564400,0.0254982100,0.0446548500,0.0110026000,0.0458803000,0.0411711100,0.0073880010,0.0407001600,0.0341866900,0.0161160000,0.0375119100
0.0510692600,0.0155356000,0.0488353000,0.0863071800,0.0860496400,0.0254943400,0.0447146800,0.0109954700,0.0459428100,0.0411715000,0.0073528700,0.0407079600,0.0342205800,0.0161218300,0.0375542900
0.0510894300,0.0154916700,0.0488698900,0.0862997300,0.0860249000,0.0255179700,0.0448545000,0.0109803400,0.0460886700,0.0411598100,0.0073163300,0.0407041500,0.0342377000,0.0161215100,0.0375640000
0.0511895800,0.0153412900,0.0490225000,0.0862865800,0.0859977500,0.0255637000,0.0450537400,0.0109928600,0.0462913400,0.0412316900,0.0073098760,0.0407760100,0.0342548200,0.0161143200,0.0375620200
0.0512337300,0.0152553700,0.0490869600,0.0862655000,0.0859460200,0.0256159900,0.0452056700,0.0109887600,0.0464477100,0.0413060300,0.0072543630,0.0408605200,0.0343166700,0.0161104500,0.0376230500
0.0512053900,0.0152194300,0.0490521700,0.0862572200,0.0859502600,0.0256015000,0.0453198000,0.0109905700,0.0465644900,0.0414108100,0.0071201470,0.0409909000,0.0344095700,0.0161521000,0.0377423500
0.0511769400,0.0151028400,0.0490309300,0.0862427100,0.0859264400,0.0256646600,0.0453269000,0.0109924700,0.0465713800,0.0414679900,0.0070779140,0.0410555300,0.0344605600,0.0161462400,0.0377969800
0.0512019000,0.0148659400,0.0490920500,0.0861969200,0.0858165800,0.0257947700,0.0453932000,0.0109973100,0.0466387900,0.0415734400,0.0070362250,0.0411673000,0.0345188200,0.0161025700,0.0378416900
