0.0596525900,0.0359176400,0.0667913200,0.0421171300,0.0352334900,0.0542945500,0.0693791700,0.0451756500,0.0640934800,0.0593943700,0.0504294400,0.0492591200,0.0749837900,0.0398971900,0.0659494600,0.0633996600,0.0455923000,0.0461144700,0.0667626900,0.0268115000,0.0616018800,0.0548422700,0.0356346100,0.0441482600,0.0503382900,0.0244039100,0.0516794800,0.0419445000,0.0347341900,0.0442386900
0.0594413500,0.0357629400,0.0665594400,0.0419524200,0.0355060500,0.0543380300,0.0686419300,0.0430210700,0.0642334500,0.0588048700,0.0488322800,0.0494949100,0.0744830000,0.0383094400,0.0662722700,0.0629418900,0.0444074900,0.0465773800,0.0663374100,0.0254603000,0.0616834100,0.0545029800,0.0346977600,0.0444009600,0.0500333700,0.0235316000,0.0515357400,0.0417043400,0.0340481400,0.0441860900
0.0595120700,0.0356069300,0.0665281600,0.0420069300,0.0353290700,0.0542693800,0.0686206300,0.0429203700,0.0642667100,0.0587736500,0.0487463900,0.0495314300,0.0745502400,0.0384044700,0.0662903400,0.0629776800,0.0444535800,0.0465782400,0.0664664900,0.0256322900,0.0617554600,0.0545552300,0.0347659000,0.0444237100,0.0501274000,0.0236093300,0.0516084600,0.0417405100,0.0340881600,0.0442266600
0.0595532200,0.0355141400,0.0665001200,0.0420349500,0.0351954000,0.0542099900,0.0686548100,0.0430170000,0.0642848300,0.0587921000,0.0488165400,0.0495495300,0.0746088600,0.0385382400,0.0662907900,0.0630131700,0.0445373900,0.0465610000,0.0665831800,0.0258556500,0.0617899900,0.0546160800,0.0348837300,0.0444064300,0.0502252100,0.0237325700,0.0516734800,0.0417827600,0.0341605900,0.0442447500
0.0595616000,0.0354652000,0.0664664100,0.0420355000,0.0351153900,0.0541642800,0.0686249300,0.0430132800,0.0642697400,0.0587853300,0.0488340200,0.0495517700,0.0746082700,0.0385837900,0.0662739500,0.0630211000,0.0445796300,0.0465447600,0.0666372100,0.0260227000,0.0617792800,0.0546601900,0.0349953800,0.0443711100,0.0502996200,0.0238755700,0.0517154300,0.0418250700,0.0342591900,0.0442519600
0.0594695800,0.0356263900,0.0664634700,0.0419539500,0.0352625200,0.0541981800,0.0685194400,0.0429894400,0.0641736000,0.0587765200,0.0488881500,0.0495056600,0.0744446700,0.0384184200,0.0661974900,0.0629606800,0.0445360200,0.0465218200,0.0664864300,0.0259272300,0.0616539200,0.0546287100,0.0350144300,0.0443070200,0.0502408200,0.0239372600,0.0516549000,0.0418259500,0.0343361900,0.0442171800
0.0594065200,0.0357199100,0.0664582900,0.0419007200,0.0353726000,0.0542281800,0.0684608900,0.0429558900,0.0641140800,0.0587703700,0.0488984100,0.0494672400,0.0743046300,0.0382133300,0.0661606100,0.0628928600,0.0444369100,0.0465288600,0.0662881700,0.0256464000,0.0615517800,0.0545476300,0.0348963100,0.0442846900,0.0501170600,0.0238442500,0.0515618400,0.0417857400,0.0342981600,0.0441783000
0.0593529100,0.0357962900,0.0664392200,0.0418473300,0.0354257100,0.0542249900,0.0684252300,0.0429996500,0.0640822000,0.0587724100,0.0489664000,0.0494626200,0.0742436700,0.0381526500,0.0661266400,0.0628708800,0.0444225400,0.0465132100,0.0662148800,0.0256336800,0.0614802700,0.0545436200,0.0349400800,0.0442518000,0.0500980500,0.0239089400,0.0515358700,0.0417986700,0.0343632300,0.0441641000
0.0593083600,0.0357907000,0.0663961800,0.0418081800,0.0354676300,0.0542231700,0.0683151600,0.0428999000,0.0640309000,0.0587339300,0.0489451300,0.0494581200,0.0740718700,0.0378628200,0.0660993200,0.0627764800,0.0442620300,0.0465390700,0.0660324600,0.0253972900,0.0613804500,0.0544778800,0.0348551000,0.0442364600,0.0499996300,0.0238586900,0.0514612400,0.0417742800,0.0343566700,0.0441406400
0.0592531700,0.0358105400,0.0663642600,0.0417640000,0.0355512500,0.0542424900,0.0681927100,0.0427439400,0.0639666600,0.0586894500,0.0488770400,0.0494354100,0.0739066700,0.0375868300,0.0660608000,0.0626926500,0.0441139800,0.0465541600,0.0658650300,0.0251940100,0.0612861900,0.0544225100,0.0347932300,0.0442284700,0.0499248500,0.0238422400,0.0514063000,0.0417617700,0.0343789400,0.0441396900
0.0592148600,0.0358214100,0.0663601200,0.0417446300,0.0356653500,0.0542955900,0.0680584500,0.0425242400,0.0638986400,0.0586338200,0.0487540900,0.0494036100,0.0737255500,0.0372929000,0.0660198700,0.0626015100,0.0439573300,0.0465752900,0.0656461000,0.0248235300,0.0611966800,0.0543163000,0.0346049200,0.0442339300,0.0497629600,0.0236672300,0.0512972700,0.0416969800,0.0342847700,0.0441134700
0.0591944500,0.0358218200,0.0663561200,0.0417349900,0.0357268700,0.0543247100,0.0680083600,0.0424126800,0.0638838600,0.0586058500,0.0486784900,0.0493987900,0.0736756100,0.0371981800,0.0660133400,0.0625731100,0.0439010800,0.0465851500,0.0655481100,0.0246199200,0.0611699400,0.0542593900,0.0344849000,0.0442488000,0.0496633500,0.0235113400,0.0512355500,0.0416457900,0.0341796600,0.0440973800
0.0592049900,0.0358446400,0.0663745700,0.0417411300,0.0357192900,0.0543245600,0.0679808000,0.0424060900,0.0639072700,0.0585845500,0.0486892200,0.0494476600,0.0736342600,0.0371375500,0.0660163300,0.0625454500,0.0438651600,0.0466018700,0.0655344200,0.0246326900,0.0611479600,0.0542650000,0.0345029600,0.0442314700,0.0496813900,0.0235369100,0.0512427200,0.0416565400,0.0341888300,0.0440850700
