1.3724750000,1.1785120000,1.2583550000,1.1903540000,1.1277560000,1.3746760000,1.2000710000,1.1440170000,2.2070910000,1.2418290000,1.1489430000,1.4302070000,1.2673500000,1.0431600000,1.1258330000
1.3653600000,1.1783650000,1.2599910000,1.1887570000,1.1262140000,1.3806800000,1.1992010000,1.1417630000,2.1949640000,1.2456840000,1.1538280000,1.4316940000,1.2762480000,1.0534970000,1.1307180000
1.3683270000,1.1816730000,1.2610720000,1.1872010000,1.1250880000,1.3840860000,1.1979330000,1.1408500000,2.2213520000,1.2455560000,1.1533190000,1.4331480000,1.2680330000,1.0399800000,1.1312120000
1.3688300000,1.1824970000,1.2613740000,1.1868150000,1.1248650000,1.3852410000,1.1975660000,1.1405370000,2.2278560000,1.2455850000,1.1531870000,1.4337100000,1.2652140000,1.0352390000,1.1315860000
1.3689440000,1.1832660000,1.2616560000,1.1868230000,1.1250960000,1.3855860000,1.1975120000,1.1406430000,2.2327030000,1.2455340000,1.1529690000,1.4339390000,1.2626230000,1.0309200000,1.1317520000
1.3689510000,1.1839880000,1.2618490000,1.1869240000,1.1254140000,1.3853530000,1.1974730000,1.1406940000,2.2353060000,1.2453980000,1.1525450000,1.4346550000,1.2603850000,1.0267980000,1.1320910000
1.3689260000,1.1846120000,1.2620210000,1.1870140000,1.1256980000,1.3847060000,1.1974100000,1.1406880000,2.2370210000,1.2453580000,1.1522320000,1.4355830000,1.2584660000,1.0226270000,1.1328510000
1.3688440000,1.1848300000,1.2620750000,1.1870210000,1.1257630000,1.3842050000,1.1973490000,1.1406480000,2.2379130000,1.2452660000,1.1520050000,1.4360660000,1.2576750000,1.0208940000,1.1330850000
1.3687690000,1.1850620000,1.2621610000,1.1871240000,1.1259480000,1.3837070000,1.1973390000,1.1406460000,2.2379320000,1.2452520000,1.1518520000,1.4364880000,1.2567930000,1.0191020000,1.1332500000
1.3688410000,1.1856160000,1.2623870000,1.1872670000,1.1262550000,1.3832390000,1.1973670000,1.1407770000,2.2399150000,1.2453670000,1.1518460000,1.4370320000,1.2547650000,1.0154790000,1.1334960000
1.3686800000,1.1854180000,1.2623130000,1.1874280000,1.1265010000,1.3822930000,1.1974240000,1.1408390000,2.2388600000,1.2454830000,1.1518710000,1.4376060000,1.2540710000,1.0135290000,1.1339740000
1.3682680000,1.1854890000,1.2624690000,1.1875900000,1.1266520000,1.3823950000,1.1975320000,1.1409280000,2.2373340000,1.2454430000,1.1516500000,1.4377250000,1.2542170000,1.0131170000,1.1342300000
1.3677620000,1.1855740000,1.2626190000,1.1875970000,1.1265240000,1.3833690000,1.1974710000,1.1406290000,2.2335260000,1.2451880000,1.1509100000,1.4387340000,1.2537970000,1.0118930000,1.1344270000
1.3673570000,1.1857470000,1.2628340000,1.1874120000,1.1261020000,1.3847980000,1.1973760000,1.1402560000,2.2294490000,1.2448860000,1.1501860000,1.4393660000,1.2540460000,1.0120080000,1.1343820000
1.3674890000,1.1855980000,1.2627970000,1.1870520000,1.1255170000,1.3858600000,1.1970330000,1.1396570000,2.2281470000,1.2445400000,1.1495470000,1.4400570000,1.2539260000,1.0123270000,1.1338650000
1.3671010000,1.1826540000,1.2618410000,1.1869260000,1.1246740000,1.3886070000,1.1969820000,1.1387490000,2.2096740000,1.2448110000,1.1496560000,1.4413040000,1.2565690000,1.0181290000,1.1332650000
