0.0592602300,0.0272520700,0.06140646000.0417293900,0.0296188400,0.0508770900,0.0661912400,0.0390183600,0.06393284000.0583255900,0.0473888300,0.0503878700,0.0726273700,0.0350821200,0.06613626000.0628103700,0.0436532600,0.0473048500,0.0647451800,0.0230767100,0.06100959000.0545748800,0.0346957700,0.0448598000,0.0497614200,0.0252290900,0.05171906000.0424619400,0.0364867100,0.0453516200
0.0593058400,0.0272848900,0.06148160000.0417747000,0.0296560200,0.0509311400,0.0662005400,0.0389615600,0.06397979000.0582966900,0.0473248500,0.0504245200,0.0727619900,0.0352859000,0.06617301000.0628901000,0.0437711100,0.0472955300,0.0648666500,0.0231913000,0.06109495000.0546175200,0.0347257300,0.0448857600,0.0498248000,0.0252185100,0.05176995000.0424738400,0.0364521500,0.0453648900
0.0593964600,0.0272875300,0.06161373000.0418717300,0.0297087100,0.0510308900,0.0661285000,0.0386630400,0.06406042000.0581759200,0.0470606500,0.0505175100,0.0730363800,0.0356522500,0.06627158000.0630318300,0.0439583200,0.0472939600,0.0651269300,0.0234387000,0.06127779000.0547071900,0.0347907500,0.0449419300,0.0499724700,0.0252157300,0.05188594000.0425036400,0.0363916800,0.0453924500
0.0594938100,0.0272825300,0.06176319000.0419823300,0.0297892100,0.0511549900,0.0659524700,0.0381695100,0.06411689000.0579860800,0.0466568200,0.0506267100,0.0732344500,0.0357885800,0.06641071000.0630893000,0.0439616200,0.0473532600,0.0653549300,0.0235926200,0.06145954000.0547702700,0.0347884300,0.0450138400,0.0501122900,0.0251595700,0.05200185000.0425192000,0.0362834100,0.0454199400
0.0595481400,0.0272215000,0.06184348000.0420592900,0.0298476000,0.0512413200,0.0656205800,0.0374844700,0.06408431000.0577268900,0.0461430600,0.0507135100,0.0732763900,0.0356886500,0.06650151000.0630666700,0.0438346200,0.0474247400,0.0654180600,0.0235038400,0.06155588000.0547577500,0.0346675600,0.0450812400,0.0501533900,0.0250278000,0.05204846000.0425007000,0.0361438900,0.0454332700
0.0595698700,0.0271753300,0.06186792000.0420919600,0.0298586300,0.0512701400,0.0654782700,0.0371572500,0.06408209000.0576034300,0.0458856900,0.0507599000,0.0732923200,0.0356191700,0.06655087000.0630501600,0.0437550300,0.0474670200,0.0654453300,0.0234249600,0.06161214000.0547428500,0.0345789200,0.0451263700,0.0501624500,0.0249284600,0.05206688000.0424826500,0.0360491400,0.0454431500
0.0596213100,0.0269716600,0.06187782000.0421700800,0.0297882900,0.0512857500,0.0650628400,0.0362579100,0.06404340000.0572602000,0.0451857100,0.0508715600,0.0733182800,0.0354143900,0.06667295000.0630014700,0.0435355800,0.0475781200,0.0654112500,0.0229878400,0.06172839000.0546376700,0.0342027800,0.0452639700,0.0501072700,0.0245456800,0.05206390000.0423951700,0.0357170200,0.0454573400
0.0596376300,0.0268271500,0.06184455000.0421978600,0.0296942200,0.0512533000,0.0648004300,0.0357086100,0.06400442000.0570494800,0.0447584900,0.0509325500,0.0733267100,0.0353036400,0.06673190000.0629762900,0.0434211500,0.0476347900,0.0653689700,0.0226804800,0.06178916000.0545620500,0.0339495900,0.0453490600,0.0500635600,0.0243045200,0.05205388000.0423381400,0.0355111600,0.0454650800
0.0596502400,0.0267777500,0.06184016000.0422123700,0.0296583400,0.0512438800,0.0645634700,0.0352411200,0.06395558000.0568676500,0.0443984600,0.0509787100,0.0733255700,0.0352159600,0.06677011000.0629565500,0.0433362700,0.0476753900,0.0652975800,0.0223629400,0.06182120000.0544814300,0.0337047300,0.0454191300,0.0500038300,0.0240771800,0.05202675000.0422800700,0.0353203900,0.0454609100
0.0596560800,0.0268682600,0.06188238000.0422120100,0.0297212600,0.0512789000,0.0644377700,0.0349401200,0.06394234000.0567561900,0.0441472200,0.0510076100,0.0733614600,0.0352315700,0.06678870000.0629739200,0.0433320400,0.0476835300,0.0652839000,0.0222172200,0.06185741000.0544505400,0.0335842700,0.0454737200,0.0499932500,0.0239645000,0.05203098000.0422571800,0.0352246700,0.0454782800
