0.0517884300,0.0068553440,0.0516818300,0.0404528300,0.0157353700,0.0428423500,0.0430890200,0.0220199600,0.0475763900,0.0428894300,0.0250121200,0.0466173400,0.0471855400,0.0141798000,0.0473004400,0.0455966600,0.0149970300,0.0453135700,0.0448619000,0.0133438000,0.0433241800,0.0414632300,0.0105340600,0.0413262200,0.0376178000,0.0192135400,0.0407435700,0.0350212900,0.0232992600,0.0406564400
0.0518100700,0.0069142150,0.0517190100,0.0404860900,0.0156268400,0.0428286900,0.0431187000,0.0219518500,0.0475795000,0.0429095800,0.0250134200,0.0466237400,0.0472110400,0.0141393000,0.0473215500,0.0456103700,0.0150060600,0.0453216200,0.0448712600,0.0133307900,0.0433414000,0.0414717100,0.0105520500,0.0413316000,0.0376001900,0.0192082700,0.0407331000,0.0350209800,0.0233123000,0.0406554600
0.0518118100,0.0070139640,0.0517570800,0.0405335000,0.0154278000,0.0427892100,0.0431410800,0.0218731200,0.0475732200,0.0429300100,0.0250173000,0.0466279600,0.0472268100,0.0140965200,0.0473290300,0.0456177100,0.0150083200,0.0453246800,0.0448677900,0.0133444100,0.0433397400,0.0414684300,0.0105545100,0.0413293300,0.0375575500,0.0192218300,0.0406980900,0.0350070300,0.0233169700,0.0406459100
0.0518340900,0.0071128890,0.0518137600,0.0405950400,0.0152459200,0.0427692600,0.0431515600,0.0217863700,0.0475418300,0.0429310800,0.0249969000,0.0466224100,0.0472490700,0.0140609100,0.0473318200,0.0456151100,0.0149848000,0.0453242900,0.0448769800,0.0133684100,0.0433461600,0.0414647100,0.0105449600,0.0413287900,0.0375499800,0.0192884700,0.0407142600,0.0349972700,0.0233233500,0.0406431900
0.0517666000,0.0073223290,0.0517983300,0.0405876300,0.0149430100,0.0426486600,0.0431119600,0.0217134200,0.0474541000,0.0428915300,0.0249429800,0.0465933700,0.0472544500,0.0140058500,0.0472918100,0.0455870200,0.0149173100,0.0453055900,0.0448590000,0.0134324200,0.0433081100,0.0414367700,0.0104983200,0.0413119000,0.0375400900,0.0194906000,0.0407622700,0.0349647300,0.0233208400,0.0406341900
0.0516877800,0.0074481480,0.0517476300,0.0405418700,0.0147832300,0.0425501700,0.0430426400,0.0217419100,0.0473718600,0.0428257700,0.0248817500,0.0465595400,0.0472396300,0.0140296200,0.0472346400,0.0455391800,0.0148213700,0.0452806600,0.0448451500,0.0135432500,0.0432592100,0.0413975100,0.0104122300,0.0412921800,0.0375435900,0.0196378200,0.0407835800,0.0349307700,0.0232844700,0.0406219100
0.0515876300,0.0075853220,0.0516711600,0.0404642100,0.0146265100,0.0424284800,0.0429704500,0.0216874900,0.0472520800,0.0427614500,0.0248112000,0.0465161700,0.0472326000,0.0139893600,0.0471654400,0.0454905400,0.0147122100,0.0452508300,0.0448367800,0.0136530500,0.0432156500,0.0413602400,0.0103271700,0.0412740800,0.0375959900,0.0198328900,0.0408739900,0.0349092900,0.0232579400,0.0406222900
0.0515126000,0.0076447970,0.0516054900,0.0404008300,0.0145647000,0.0423527600,0.0429268100,0.0216996000,0.0471903900,0.0427107800,0.0247583400,0.0464898200,0.0472531300,0.0139944300,0.0471476200,0.0454621000,0.0146325900,0.0452394200,0.0448561300,0.0137409800,0.0432063500,0.0413383300,0.0102547800,0.0412675500,0.0376603300,0.0199351000,0.0409487200,0.0349049600,0.0232330700,0.0406289200
0.0514853400,0.0076701760,0.0515815500,0.0403765800,0.0145385700,0.0423232400,0.0428937100,0.0217400800,0.0471662200,0.0426837000,0.0247426200,0.0464775300,0.0472397300,0.0140189800,0.0471238500,0.0454437300,0.0146018500,0.0452293600,0.0448484600,0.0137760000,0.0431873600,0.0413246800,0.0102286200,0.0412598000,0.0376697600,0.0199604300,0.0409603800,0.0349006900,0.0232264600,0.0406280100
0.0514497800,0.0076507660,0.0515372900,0.0403314900,0.0145776000,0.0422992700,0.0428767500,0.0217744600,0.0471507800,0.0426577000,0.0247193200,0.0464678400,0.0472800500,0.0140412200,0.0471515100,0.0454399500,0.0145678000,0.0452351100,0.0448964400,0.0138083400,0.0432243200,0.0413294700,0.0101960800,0.0412705700,0.0377556600,0.0200034500,0.0410546000,0.0349189800,0.0232226600,0.0406454000
0.0514487700,0.0074645610,0.0514925900,0.0402988800,0.0148213800,0.0423622900,0.0428815500,0.0218792100,0.0471885900,0.0426412700,0.0247135900,0.0464734500,0.0473232300,0.0140846300,0.0472092000,0.0454575900,0.0145789500,0.0452555500,0.0449563300,0.0137975100,0.0432870500,0.0413526700,0.0101938500,0.0412926600,0.0378318500,0.0199302300,0.0411076000,0.0349521900,0.0232207800,0.0406635700
