0.0536359100,0.0099647190,0.0527105600,0.0397849800,0.0179822500,0.0433341900,0.0918851500,0.0931962600,0.0239984500,0.0735337400,0.0762713300,0.0219075200,0.0510192100,0.0119446300,0.0523538000,0.0494827800,0.0211997700,0.0469178400,0.0472047400,0.0060193100,0.0470290400,0.0443272100,0.0162048700,0.0426507000,0.0386679500,0.0163246400,0.0418931800,0.0368673300,0.0264206700,0.0418761600
0.0536212600,0.0099635850,0.0526963000,0.0397749700,0.0180009700,0.0433335900,0.0918875900,0.0932004600,0.0239561900,0.0735357500,0.0762715800,0.0218834600,0.0510138600,0.0119431600,0.0523485000,0.0494828300,0.0212036700,0.0469158300,0.0471987800,0.0060174240,0.0470234300,0.0443260900,0.0162087000,0.0426484900,0.0386574900,0.0163273900,0.0418840900,0.0368632200,0.0264193400,0.0418734100
0.0536179100,0.0099498140,0.0526949800,0.0397781200,0.0179897500,0.0433311700,0.0918887600,0.0932030000,0.0239411600,0.0735366600,0.0762725500,0.0218758100,0.0510108400,0.0119434400,0.0523454800,0.0494811900,0.0212019700,0.0469149500,0.0471965800,0.0060169190,0.0470211600,0.0443254200,0.0162089700,0.0426478900,0.0386538100,0.0163278800,0.0418807400,0.0368618600,0.0264191700,0.0418725900
0.0535952500,0.0099525310,0.0526707500,0.0397587300,0.0179700200,0.0433070100,0.0918907400,0.0932038100,0.0239019700,0.0735382700,0.0762705700,0.0218511400,0.0509807500,0.0119478500,0.0523140600,0.0494570600,0.0211622300,0.0469077200,0.0471714100,0.0060512280,0.0469900400,0.0443055600,0.0161698400,0.0426405000,0.0386325600,0.0163203200,0.0418546900,0.0368471900,0.0263931100,0.0418636500
0.0535256600,0.0100124700,0.0525894100,0.0396794000,0.0179879800,0.0432501000,0.0918965100,0.0932159400,0.0238429600,0.0735422600,0.0762747000,0.0218224100,0.0509460000,0.0119579300,0.0522774900,0.0494222700,0.0210998600,0.0469003600,0.0471472400,0.0061119090,0.0469567000,0.0442780800,0.0161041700,0.0426328900,0.0386138400,0.0163158100,0.0418298200,0.0368269000,0.0263487000,0.0418491300
0.0534246200,0.0101177800,0.0524692100,0.0395560700,0.0180568300,0.0431783500,0.0918973500,0.0932055900,0.0237602000,0.0735428100,0.0762618300,0.0217630300,0.0508979300,0.0119703900,0.0522268900,0.0493772800,0.0210224500,0.0468890300,0.0471109000,0.0061749290,0.0469082700,0.0442434300,0.0160260100,0.0426226400,0.0385844300,0.0162965000,0.0417885700,0.0368031800,0.0262995400,0.0418347600
0.0533559500,0.0102102500,0.0523838800,0.0394631900,0.0181053300,0.0431233500,0.0918957600,0.0931971400,0.0237089900,0.0735429700,0.0762542500,0.0217252100,0.0508692900,0.0119772000,0.0521965600,0.0493508800,0.0209781500,0.0468816000,0.0470883700,0.0062056530,0.0468789700,0.0442246500,0.0159853500,0.0426170500,0.0385660000,0.0162826300,0.0417630700,0.0367914100,0.0262772700,0.0418284900
0.0533893400,0.0102114500,0.0524170900,0.0394888100,0.0180802500,0.0431346900,0.0918964600,0.0932073400,0.0237077200,0.0735457400,0.0762637000,0.0217311500,0.0508694900,0.0119757300,0.0521971700,0.0493539000,0.0209873700,0.0468804400,0.0470848300,0.0061959640,0.0468766600,0.0442259700,0.0159960900,0.0426153600,0.0385628700,0.0162876500,0.0417624500,0.0367908400,0.0262812400,0.0418275700
0.0534252600,0.0102399500,0.0524496100,0.0395077300,0.0180979900,0.0431594500,0.0918973800,0.0932232600,0.0237301600,0.0735483800,0.0762787500,0.0217566600,0.0509060800,0.0119594900,0.0522364700,0.0493977200,0.0210729000,0.0468864900,0.0471031700,0.0061099220,0.0469072700,0.0442589000,0.0160864300,0.0426215300,0.0385745900,0.0162995900,0.0417854200,0.0368131700,0.0263388900,0.0418433100
0.0534759200,0.0102685300,0.0524983400,0.0395388000,0.0181422900,0.0432051900,0.0918993100,0.0932433200,0.0237629400,0.0735515600,0.0762968300,0.0217908700,0.0509551200,0.0119368900,0.0522889800,0.0494611300,0.0211978600,0.0468941900,0.0471305100,0.0059890000,0.0469526100,0.0443082900,0.0162195400,0.0426314400,0.0385970300,0.0163223200,0.0418255400,0.0368476700,0.0264243600,0.0418668400
