0.041536,0.053034,0.060811,0.086949,0.088633,0.034149,0.096170,0.094523,0.018493,0.086508,0.087822,0.027107,0.063581,0.076678,0.047012
0.047652,0.053484,0.067904,0.080043,0.076821,0.046194,0.087685,0.079690,0.038462,0.078879,0.072626,0.040006,0.058589,0.065707,0.052802
0.047652,0.053484,0.067904,0.080043,0.076821,0.046194,0.087685,0.079690,0.038462,0.078879,0.072626,0.040006,0.058589,0.065707,0.052802
0.047652,0.053484,0.067904,0.080043,0.076821,0.046194,0.087685,0.079690,0.038462,0.078879,0.072626,0.040006,0.058589,0.065707,0.052802
0.047652,0.053484,0.067904,0.080043,0.076821,0.046194,0.087685,0.079690,0.038462,0.078879,0.072626,0.040006,0.058589,0.065707,0.052802
0.047652,0.053484,0.067904,0.080043,0.076821,0.046194,0.087685,0.079690,0.038462,0.078879,0.072626,0.040006,0.058589,0.065707,0.052802
0.047652,0.053484,0.067904,0.080043,0.076821,0.046194,0.087685,0.079690,0.038462,0.078879,0.072626,0.040006,0.058589,0.065707,0.052802
0.047652,0.053484,0.067904,0.080043,0.076821,0.046194,0.087685,0.079690,0.038462,0.078879,0.072626,0.040006,0.058589,0.065707,0.052802
0.047652,0.053484,0.067904,0.080043,0.076821,0.046194,0.087685,0.079690,0.038462,0.078879,0.072626,0.040006,0.058589,0.065707,0.052802
0.047652,0.053484,0.067904,0.080043,0.076821,0.046194,0.087685,0.079690,0.038462,0.078879,0.072626,0.040006,0.058589,0.065707,0.052802
0.047652,0.053484,0.067904,0.080043,0.076821,0.046194,0.087685,0.079690,0.038462,0.078879,0.072626,0.040006,0.058589,0.065707,0.052802
0.047652,0.053484,0.067904,0.080043,0.076821,0.046194,0.087685,0.079690,0.038462,0.078879,0.072626,0.040006,0.058589,0.065707,0.052802
0.047652,0.053484,0.067904,0.080043,0.076821,0.046194,0.087685,0.079690,0.038462,0.078879,0.072626,0.040006,0.058589,0.065707,0.052802
0.047652,0.053484,0.067904,0.080043,0.076821,0.046194,0.087685,0.079690,0.038462,0.078879,0.072626,0.040006,0.058589,0.065707,0.052802
0.047652,0.053484,0.067904,0.080043,0.076821,0.046194,0.087685,0.079690,0.038462,0.078879,0.072626,0.040006,0.058589,0.065707,0.052802
0.047652,0.053484,0.067904,0.080043,0.076821,0.046194,0.087685,0.079690,0.038462,0.078879,0.072626,0.040006,0.058589,0.065707,0.052802
0.047652,0.053484,0.067904,0.080043,0.076821,0.046194,0.087685,0.079690,0.038462,0.078879,0.072626,0.040006,0.058589,0.065707,0.052802
0.047652,0.053484,0.067904,0.080043,0.076821,0.046194,0.087685,0.079690,0.038462,0.078879,0.072626,0.040006,0.058589,0.065707,0.052802
0.047652,0.053484,0.067904,0.080043,0.076821,0.046194,0.087685,0.079690,0.038462,0.078879,0.072626,0.040006,0.058589,0.065707,0.052802
0.047652,0.053484,0.067904,0.080043,0.076821,0.046194,0.087685,0.079690,0.038462,0.078879,0.072626,0.040006,0.058589,0.065707,0.052802
0.047652,0.053484,0.067904,0.080043,0.076821,0.046194,0.087685,0.079690,0.038462,0.078879,0.072626,0.040006,0.058589,0.065707,0.052802
0.047652,0.053484,0.067904,0.080043,0.076821,0.046194,0.087685,0.079690,0.038462,0.078879,0.072626,0.040006,0.058589,0.065707,0.052802
0.039101,0.053027,0.052204,0.081691,0.080854,0.033322,0.089993,0.087400,0.021500,0.083339,0.084454,0.026350,0.061501,0.074668,0.045959
0.040334,0.047735,0.052372,0.083181,0.083589,0.020620,0.089463,0.088464,0.018535,0.079078,0.082129,0.034732,0.057257,0.072182,0.051953
0.040320,0.044993,0.049629,0.081376,0.082090,0.011735,0.088043,0.089373,0.016533,0.077453,0.084819,0.034674,0.054529,0.076169,0.054200
0.038021,0.045230,0.047363,0.080840,0.080488,0.016755,0.088211,0.088787,0.022727,0.078076,0.085320,0.037968,0.053792,0.077431,0.055818
0.036423,0.046606,0.047570,0.080777,0.080137,0.017757,0.088093,0.088276,0.022885,0.078662,0.084955,0.037591,0.054107,0.076685,0.055550
